season,team,player,position,total_snaps,snap_share,rank_improvement,grp,player_contrib_rank
2012,CAR,D.J. Campbell,SS,245,0.010704299196085286,-5.0,double,-0.05352149598042643
2012,CAR,David Gettis,WR,15,0.0006553652569031807,-5.0,double,-0.0032768262845159035
2012,CAR,DeAngelo Williams,RB,418,0.018262845159035302,-5.0,double,-0.0913142257951765
2012,CAR,Derek Anderson,QB,9,0.00039321915414190843,-5.0,double,-0.0019660957707095424
2012,CAR,Doug Hogue,LB,0,0.0,-5.0,double,-0.0
2012,CAR,Dwan Edwards,DT,704,0.030758476057322615,-5.0,double,-0.15379238028661307
2012,CAR,Frank Alexander,DE,552,0.02411744145403705,-5.0,double,-0.12058720727018525
2012,CAR,Frank Kearse,DT,157,0.006859489688919958,-5.0,double,-0.03429744844459979
2012,CAR,Garry Williams,T,608,0.026564138413142258,-5.0,double,-0.1328206920657113
2012,CAR,Gary Barnidge,TE,138,0.006029360363509263,-5.0,double,-0.030146801817546313
2012,CAR,Geoff Hangartner,C,757,0.033074099965047184,-5.0,double,-0.1653704998252359
2012,CAR,Graham Gano,K,0,0.0,-5.0,double,-0.0
2012,CAR,Greg Hardy,DE,749,0.03272457182803216,-5.0,double,-0.16362285914016078
2012,CAR,Greg Olsen,TE,1007,0.043996854246766866,-5.0,double,-0.21998427123383432
2012,CAR,Haruki Nakamura,FS,591,0.02582139112198532,-5.0,double,-0.1291069556099266
2012,CAR,J.J. Jansen,LS,0,0.0,-5.0,double,-0.0
2012,CAR,James Anderson,LB,520,0.022719328905976933,-5.0,double,-0.11359664452988466
2012,CAR,James Dockery,CB,158,0.0069031807060468365,-5.0,double,-0.034515903530234184
2012,CAR,Jason Phillips,LB,110,0.0048060118839566585,-5.0,double,-0.02403005941978329
2012,CAR,Jason Williams,LB,10,0.0004369101712687871,-5.0,double,-0.0021845508563439354
2012,CAR,Jeff Byers,C,473,0.02066585110101363,-5.0,double,-0.10332925550506815
2012,CAR,Jeremy Bridges,T,31,0.00135442153093324,-5.0,double,-0.0067721076546662
2012,CAR,Joe Adams,WR,22,0.0009612023767913317,-5.0,double,-0.0048060118839566585
2012,CAR,Jon Beason,LB,262,0.011447046487242223,-5.0,double,-0.05723523243621111
2012,CAR,Jonathan Stewart,RB,312,0.013631597343586158,-5.0,double,-0.06815798671793079
2012,CAR,Jordan Gross,T,1026,0.04482698357217756,-5.0,double,-0.22413491786088782
2012,CAR,Jordan Senn,LB,4,0.00017476406850751484,-5.0,double,-0.0008738203425375742
2012,CAR,Josh Norman,CB,771,0.033685774204823486,-5.0,double,-0.16842887102411744
2012,CAR,Josh Thomas,CB,516,0.022544564837469416,-5.0,double,-0.11272282418734708
2012,CAR,Justin Medlock,K,0,0.0,-5.0,double,-0.0
2012,CAR,Kealoha Pilares,WR,33,0.0014418035651869976,-5.0,double,-0.007209017825934989
2012,CAR,Kenny Onatolu,LB,0,0.0,-5.0,double,-0.0
2012,CAR,Louis Murphy,WR,668,0.02918559944075498,-5.0,double,-0.14592799720377492
2012,CAR,Luke Kuechly,LB,921,0.040239426773855294,-5.0,double,-0.20119713386927646
2012,CAR,Mario Addison,DE,52,0.002271932890597693,-5.0,double,-0.011359664452988466
2012,CAR,Mike Pollak,G,0,0.0,-5.0,double,-0.0
2012,CAR,Mike Tolbert,FB,446,0.019486193638587907,-5.0,double,-0.09743096819293953
2012,CAR,Nate Chandler,DT,132,0.005767214260747991,-5.0,double,-0.028836071303739955
2012,CAR,Richie Brockel,FB,67,0.002927298147500874,-5.0,double,-0.01463649073750437
2012,CAR,Ron Edwards,NT,315,0.013762670394966795,-5.0,double,-0.06881335197483397
2012,CAR,Ron Parker,DB,0,0.0,-5.0,double,-0.0
2012,CAR,Ryan Kalil,C,286,0.012495630898287311,-5.0,double,-0.06247815449143656
2012,CAR,Sherrod Martin,FS,272,0.01188395665851101,-5.0,double,-0.05941978329255505
2012,CAR,Sione Fua,NT,251,0.010966445298846557,-5.0,double,-0.054832226494232784
2012,CAR,Steve Smith,WR,911,0.03980251660258651,-5.0,double,-0.19901258301293256
2012,CAR,Thomas Austin,G,125,0.005461377140859839,-5.0,double,-0.0273068857042992
2012,CAR,Thomas Davis,LB,778,0.03399161132471164,-5.0,double,-0.16995805662355817
2012,CAR,Thomas Keiser,LB,106,0.004631247815449144,-5.0,double,-0.02315623907724572
2012,CAR,Zack Williams,G,0,0.0,-5.0,double,-0.0
2012,CHI,Adam Podlesh,P,0,0.0,22.0,zero,0.0
2012,CHI,Alshon Jeffery,WR,431,0.01868389110456043,22.0,zero,0.4110456043003295
2012,CHI,Amobi Okoye,DT,229,0.009927171839778048,22.0,zero,0.21839778047511704
2012,CHI,Anthony Walters,FS,110,0.0047685104907230795,22.0,zero,0.10490723079590775
2012,CHI,Armando Allen,RB,49,0.002124154673140281,22.0,zero,0.04673140280908618
2012,CHI,Blake Costanzo,LB,36,0.0015606034333275533,22.0,zero,0.03433327553320617
2012,CHI,Brandon Marshall,WR,970,0.04204959250910352,22.0,zero,0.9250910352002775
2012,CHI,Brian Urlacher,LB,716,0.031038668285070226,22.0,zero,0.682850702271545
2012,CHI,Charles Tillman,CB,936,0.04057568926651638,22.0,zero,0.8926651638633605
2012,CHI,Cheta Ozougwu,DE,23,0.0009970521935148257,22.0,zero,0.021935148257326165
2012,CHI,Chilo Rachal,G,512,0.022195248829547425,22.0,zero,0.4882954742500433
2012,CHI,Chris Conte,FS,856,0.0371076816368996,22.0,zero,0.8163689960117911
2012,CHI,Chris Spencer,C,345,0.014955782902722385,22.0,zero,0.32902722385989247
2012,CHI,Chris Williams,T,6,0.0002601005722212589,22.0,zero,0.005722212588867696
2012,CHI,Corey Wootton,DE,573,0.024839604647130222,22.0,zero,0.5464713022368649
2012,CHI,Craig Steltz,SS,108,0.00468181029998266,22.0,zero,0.10299982659961852
2012,CHI,D.J. Moore,CB,364,0.015779434714756374,22.0,zero,0.34714756372464023
2012,CHI,Dane Sanzenbacher,WR,65,0.002817756199063638,22.0,zero,0.061990636379400034
2012,CHI,Devin Hester,WR,361,0.015649384428645743,22.0,zero,0.34428645743020636
2012,CHI,Dom DeCicco,LB,0,0.0,22.0,zero,0.0
2012,CHI,Earl Bennett,WR,418,0.018120339864747703,22.0,zero,0.39864747702444947
2012,CHI,Edwin Williams,C,152,0.006589214496271892,22.0,zero,0.14496271891798163
2012,CHI,Eric Weems,WR,129,0.005592162302757066,22.0,zero,0.12302757066065546
2012,CHI,Evan Rodriguez,FB,213,0.00923357031385469,22.0,zero,0.20313854690480318
2012,CHI,Gabe Carimi,T,915,0.03966533726374198,22.0,zero,0.8726374198023236
2012,CHI,Geno Hayes,LB,138,0.005982313161088954,22.0,zero,0.131610889543957
2012,CHI,Henry Melton,DT,607,0.02631350788971736,22.0,zero,0.5788971735737819
2012,CHI,Israel Idonije,DE,711,0.030821917808219176,22.0,zero,0.6780821917808219
2012,CHI,J'Marcus Webb,T,1046,0.04534419975723947,22.0,zero,0.9975723946592683
2012,CHI,J.T. Thomas,LB,8,0.0003468007629616785,22.0,zero,0.007629616785156927
2012,CHI,James Brown,T,215,0.00932027050459511,22.0,zero,0.20504595110109244
2012,CHI,Jason Campbell,QB,126,0.005462112016646437,22.0,zero,0.12016646436622161
2012,CHI,Jay Cutler,QB,920,0.03988208774059303,22.0,zero,0.8774059302930466
2012,CHI,Jerry Franklin,LB,0,0.0,22.0,zero,0.0
2012,CHI,Joe Anderson,WR,0,0.0,22.0,zero,0.0
2012,CHI,Jonathan Scott,T,334,0.014478931853650078,22.0,zero,0.3185365007803017
2012,CHI,Julius Peppers,DE,783,0.033943124674874287,22.0,zero,0.7467487428472344
2012,CHI,Kahlil Bell,RB,64,0.002774406103693428,22.0,zero,0.061036934281255416
2012,CHI,Kellen Davis,TE,956,0.04144269117392058,22.0,zero,0.9117392058262528
2012,CHI,Kelvin Hayden,CB,462,0.020027744061036933,22.0,zero,0.4406103693428125
2012,CHI,Kyle Adams,TE,168,0.007282816022195249,22.0,zero,0.1602219524882955
2012,CHI,Lance Briggs,LB,1007,0.043653546037801284,22.0,zero,0.9603780128316283
2012,CHI,Lance Louis,G,692,0.029998265996185193,22.0,zero,0.6599618519160743
2012,CHI,Major Wright,SS,1028,0.044563898040575686,22.0,zero,0.9804057568926651
2012,CHI,Matt Forte,RB,693,0.030041616091555402,22.0,zero,0.6609155540142189
2012,CHI,Matt Spaeth,TE,418,0.018120339864747703,22.0,zero,0.39864747702444947
2012,CHI,Matt Toeaina,NT,77,0.0033379573435061557,22.0,zero,0.07343506155713543
2012,CHI,Michael Bush,RB,248,0.010750823651812035,22.0,zero,0.23651812033986475
2012,CHI,Nate Collins,DT,241,0.010447372984220566,22.0,zero,0.22984220565285246
2012,CHI,Nick Roach,LB,697,0.03021501647303624,22.0,zero,0.6647303624067973
2012,CHI,Olindo Mare,K,0,0.0,22.0,zero,0.0
2012,CHI,Patrick Mannelly,LS,0,0.0,22.0,zero,0.0
2012,CHI,Patrick Trahan,LB,0,0.0,22.0,zero,0.0
2012,CHI,Robbie Gould,K,0,0.0,22.0,zero,0.0
2012,CHI,Roberto Garza,C,1046,0.04534419975723947,22.0,zero,0.9975723946592683
2012,CHI,Shea McClellin,DE,365,0.015822784810126583,22.0,zero,0.34810126582278483
2012,CHI,Sherrick McManis,CB,0,0.0,22.0,zero,0.0
2012,CHI,Stephen Paea,NT,595,0.02579330674527484,22.0,zero,0.5674527483960465
2012,CHI,Tim Jennings,CB,886,0.0384081844980059,22.0,zero,0.8449800589561298
2012,CHI,Troy Nolan,FS,0,0.0,22.0,zero,0.0
2012,CHI,Zackary Bowman,CB,20,0.0008670019074041963,22.0,zero,0.019074041962892318
2012,CIN,A.J. Green,WR,1008,0.040654997176736304,-9.0,zero,-0.36589497459062675
2012,CIN,Adam Jones,CB,614,0.02476405581995644,-9.0,zero,-0.22287650237960796
2012,CIN,Andre Smith,T,1096,0.04420424296200694,-9.0,zero,-0.3978381866580624
2012,CIN,Andrew Hawkins,WR,557,0.02246511252722433,-9.0,zero,-0.20218601274501896
2012,CIN,Andrew Whitworth,T,1043,0.04206662902315076,-9.0,zero,-0.37859966120835686
2012,CIN,Andy Dalton,QB,1076,0.04339759619262725,-9.0,zero,-0.39057836573364524
2012,CIN,Anthony Collins,T,63,0.002540937323546019,-9.0,zero,-0.022868435911914172
2012,CIN,Armon Binns,WR,300,0.01209970154069533,-9.0,zero,-0.10889731386625796
2012,CIN,BenJarvus Green-Ellis,RB,686,0.02766798418972332,-9.0,zero,-0.2490118577075099
2012,CIN,Bernard Scott,RB,20,0.0008066467693796886,-9.0,zero,-0.0072598209244171975
2012,CIN,Brandon Tate,WR,272,0.010970396063563766,-9.0,zero,-0.09873356457207388
2012,CIN,Brandon Thompson,NT,22,0.0008873114463176575,-9.0,zero,-0.007985803016858918
2012,CIN,Brian Leonard,RB,221,0.00891344680164556,-9.0,zero,-0.08022102121481003
2012,CIN,Bruce Gradkowski,QB,30,0.001209970154069533,-9.0,zero,-0.010889731386625797
2012,CIN,Carlos Dunlap,DE,641,0.02585302895861902,-9.0,zero,-0.2326772606275712
2012,CIN,Cedric Peerman,RB,95,0.003831572154553521,-9.0,zero,-0.03448414939098169
2012,CIN,Chris Crocker,SS,599,0.024159070742921673,-9.0,zero,-0.21743163668629506
2012,CIN,Chris Lewis-Harris,DB,21,0.0008469791078486731,-9.0,zero,-0.007622811970638058
2012,CIN,Chris Pressley,FB,184,0.0074211502782931356,-9.0,zero,-0.06679035250463822
2012,CIN,Clark Harris,LS,0,0.0,-9.0,zero,-0.0
2012,CIN,Clint Boling,G,1105,0.0445672340082278,-9.0,zero,-0.4011051060740502
2012,CIN,Dan Herron,RB,15,0.0006049850770347665,-9.0,zero,-0.0054448656933128985
2012,CIN,Dan Skuta,LB,114,0.0045978865854642255,-9.0,zero,-0.04138097926917803
2012,CIN,Dennis Roland,T,105,0.004234895539243365,-9.0,zero,-0.03811405985319029
2012,CIN,Devon Still,DT,156,0.0062918448011615715,-9.0,zero,-0.056626603210454145
2012,CIN,Domata Peko,NT,705,0.028434298620634024,-9.0,zero,-0.25590868758570623
2012,CIN,Dontay Moch,LB,4,0.00016132935387593774,-9.0,zero,-0.0014519641848834395
2012,CIN,Dre Kirkpatrick,CB,42,0.0016939582156973462,-9.0,zero,-0.015245623941276116
2012,CIN,Emmanuel Lamur,LB,135,0.0054448656933128985,-9.0,zero,-0.04900379123981609
2012,CIN,Geno Atkins,DT,849,0.03424215536016778,-9.0,zero,-0.30817939824151
2012,CIN,George Iloka,FS,0,0.0,-9.0,zero,-0.0
2012,CIN,Jamaal Anderson,DE,60,0.002419940308139066,-9.0,zero,-0.021779462773251594
2012,CIN,Jason Allen,CB,3,0.0001209970154069533,-9.0,zero,-0.0010889731386625797
2012,CIN,Jeff Faine,C,456,0.018391546341856902,-9.0,zero,-0.16552391707671213
2012,CIN,Jermaine Gresham,TE,1052,0.04242962006937162,-9.0,zero,-0.3818665806243446
2012,CIN,Jeromy Miles,SS,121,0.0048802129547471165,-9.0,zero,-0.04392191659272405
2012,CIN,John Conner,FB,29,0.0011696378156005485,-9.0,zero,-0.010526740340404937
2012,CIN,Josh Brown,K,0,0.0,-9.0,zero,-0.0
2012,CIN,Kevin Huber,P,0,0.0,-9.0,zero,-0.0
2012,CIN,Kevin Zeitler,G,1100,0.044365572315882874,-9.0,zero,-0.3992901508429459
2012,CIN,Kyle Cook,C,205,0.008268129386141809,-9.0,zero,-0.07441316447527628
2012,CIN,Leon Hall,CB,961,0.03875937726869404,-9.0,zero,-0.34883439541824635
2012,CIN,Manny Lawson,LB,389,0.015689279664434945,-9.0,zero,-0.1412035169799145
2012,CIN,Marvin Jones,WR,402,0.016213600064531743,-9.0,zero,-0.14592240058078568
2012,CIN,Michael Johnson,DE,906,0.036541098652899895,-9.0,zero,-0.32886988787609905
2012,CIN,Mike Nugent,K,0,0.0,-9.0,zero,-0.0
2012,CIN,Mohamed Sanu,WR,204,0.008227797047672824,-9.0,zero,-0.07405017342905541
2012,CIN,Nate Clements,CB,665,0.026821005081874648,-9.0,zero,-0.24138904573687184
2012,CIN,Orson Charles,TE,298,0.012019036863757361,-9.0,zero,-0.10817133177381624
2012,CIN,Pat Sims,DT,205,0.008268129386141809,-9.0,zero,-0.07441316447527628
2012,CIN,Reggie Nelson,FS,970,0.0391223683149149,-9.0,zero,-0.35210131483423407
2012,CIN,Rey Maualuga,LB,1088,0.04388158425425506,-9.0,zero,-0.39493425828829554
2012,CIN,Robert Geathers,DE,677,0.02730499314350246,-9.0,zero,-0.24574493829152214
2012,CIN,Roddrick Muckelroy,LB,3,0.0001209970154069533,-9.0,zero,-0.0010889731386625797
2012,CIN,Ryan Whalen,WR,95,0.003831572154553521,-9.0,zero,-0.03448414939098169
2012,CIN,Taylor Mays,SS,251,0.010123416955715092,-9.0,zero,-0.09111075260143582
2012,CIN,Terence Newman,CB,945,0.03811405985319029,-9.0,zero,-0.3430265386787126
2012,CIN,Thomas Howard,LB,61,0.0024602726466080504,-9.0,zero,-0.022142453819472455
2012,CIN,Trevor Robinson,C,449,0.01810921997257401,-9.0,zero,-0.16298297975316609
2012,CIN,Vincent Rey,LB,110,0.0044365572315882874,-9.0,zero,-0.03992901508429458
2012,CIN,Vontaze Burfict,LB,965,0.038920706622569974,-9.0,zero,-0.35028635960312976
2012,CIN,Wallace Gilberry,DE,346,0.013954989110268613,-9.0,zero,-0.12559490199241752
2012,CLE,Ahtyba Rubin,DT,670,0.027775474670425338,-7.0,single,-0.19442832269297736
2012,CLE,Alex Mack,C,1031,0.04274106624657988,-7.0,single,-0.2991874637260592
2012,CLE,Alex Smith,TE,271,0.011234557665201891,-7.0,single,-0.07864190365641324
2012,CLE,Ben Watson,TE,853,0.035361910289362405,-7.0,single,-0.24753337202553682
2012,CLE,Billy Winn,DT,702,0.029102064505430725,-7.0,single,-0.20371445153801507
2012,CLE,Brad Smelley,RB,26,0.0010778542409418787,-7.0,single,-0.007544979686593151
2012,CLE,Brandon Jackson,RB,31,0.001285133902661471,-7.0,single,-0.008995937318630296
2012,CLE,Brandon Weeden,QB,929,0.03851256114750021,-7.0,single,-0.2695879280325014
2012,CLE,Brian Sanford,DE,15,0.0006218389851587763,-7.0,single,-0.004352872896111434
2012,CLE,Buster Skrine,CB,722,0.029931183152309096,-7.0,single,-0.20951828206616369
2012,CLE,Chris Ogbonnaya,RB,152,0.006301301716275599,-7.0,single,-0.0441091120139292
2012,CLE,Christian Yount,LS,0,0.0,-7.0,single,-0.0
2012,CLE,Colt McCoy,QB,39,0.0016167813614128182,-7.0,single,-0.011317469529889728
2012,CLE,Craig Robertson,LB,612,0.02537103059447807,-7.0,single,-0.1775972141613465
2012,CLE,D'Qwell Jackson,LB,1120,0.046430644225188625,-7.0,single,-0.3250145095763204
2012,CLE,Dimitri Patterson,CB,403,0.016706740734599122,-7.0,single,-0.11694718514219385
2012,CLE,Emmanuel Stephens,DE,146,0.006052566122212088,-7.0,single,-0.042367962855484616
2012,CLE,Eric Hagg,FS,352,0.014592488185059283,-7.0,single,-0.10214741729541497
2012,CLE,Frostee Rucker,DE,594,0.02462482381228754,-7.0,single,-0.17237376668601279
2012,CLE,Greg Little,WR,906,0.03755907470359009,-7.0,single,-0.2629135229251306
2012,CLE,Hall Davis,DE,22,0.0009120305115662052,-7.0,single,-0.006384213580963436
2012,CLE,Ishmaa'ily Kitchen,DT,208,0.00862283392753503,-7.0,single,-0.060359837492745205
2012,CLE,Jabaal Sheard,DE,986,0.040875549291103555,-7.0,single,-0.2861288450377249
2012,CLE,James-Michael Johnson,LB,287,0.011897852582704585,-7.0,single,-0.0832849680789321
2012,CLE,Jason Pinkston,G,332,0.013763369538180914,-7.0,single,-0.0963435867672664
2012,CLE,Joe Haden,CB,774,0.03208689163419285,-7.0,single,-0.22460824143934996
2012,CLE,Joe Thomas,T,1031,0.04274106624657988,-7.0,single,-0.2991874637260592
2012,CLE,John Greco,C,691,0.028646049249647625,-7.0,single,-0.2005223447475334
2012,CLE,John Hughes,DT,514,0.021308349224774065,-7.0,single,-0.14915844457341845
2012,CLE,Johnson Bademosi,CB,22,0.0009120305115662052,-7.0,single,-0.006384213580963436
2012,CLE,Jordan Cameron,TE,329,0.013639001741149159,-7.0,single,-0.09547301218804412
2012,CLE,Jordan Norwood,WR,76,0.0031506508581377996,-7.0,single,-0.0220545560069646
2012,CLE,Josh Cooper,WR,86,0.0035652101815769836,-7.0,single,-0.024956471271038887
2012,CLE,Josh Cribbs,WR,61,0.0025288118729790234,-7.0,single,-0.017701683110853163
2012,CLE,Josh Gordon,WR,815,0.033786584860293505,-7.0,single,-0.23650609402205452
2012,CLE,Josh Johnson,QB,1,4.1455932343918414e-05,-7.0,single,-0.0002901915264074289
2012,CLE,Juqua Parker,DE,528,0.02188873227758892,-7.0,single,-0.15322112594312245
2012,CLE,Kaluka Maiava,LB,485,0.02010612718680043,-7.0,single,-0.140742890307603
2012,CLE,L.J. Fort,LB,97,0.004021225437360086,-7.0,single,-0.028148578061520605
2012,CLE,Mitchell Schwartz,T,1031,0.04274106624657988,-7.0,single,-0.2991874637260592
2012,CLE,Mohamed Massaquoi,WR,252,0.01044689495066744,-7.0,single,-0.07312826465467208
2012,CLE,Montario Hardesty,RB,158,0.006550037310339109,-7.0,single,-0.045850261172373764
2012,CLE,Oniel Cousins,T,23,0.0009534864439101235,-7.0,single,-0.006674405107370864
2012,CLE,Owen Marecic,FB,112,0.0046430644225188625,-7.0,single,-0.03250145095763204
2012,CLE,Phil Dawson,K,0,0.0,-7.0,single,-0.0
2012,CLE,Phil Taylor,DT,263,0.010902910206450542,-7.0,single,-0.0763203714451538
2012,CLE,Prince Miller,DB,0,0.0,-7.0,single,-0.0
2012,CLE,Raymond Ventrone,FS,16,0.0006632949175026946,-7.0,single,-0.0046430644225188625
2012,CLE,Reggie Hodges,P,0,0.0,-7.0,single,-0.0
2012,CLE,Ryan Miller,T,11,0.0004560152557831026,-7.0,single,-0.003192106790481718
2012,CLE,Scott Fujita,LB,122,0.005057623745958047,-7.0,single,-0.035403366221706326
2012,CLE,Shawn Lauvao,G,1031,0.04274106624657988,-7.0,single,-0.2991874637260592
2012,CLE,Sheldon Brown,CB,879,0.036439764530304286,-7.0,single,-0.25507835171213
2012,CLE,T.J. Ward,SS,981,0.04066826962938396,-7.0,single,-0.2846778874056877
2012,CLE,Tank Carder,LB,29,0.001202222037973634,-7.0,single,-0.008415554265815438
2012,CLE,Tashaun Gipson,FS,367,0.015214327170218058,-7.0,single,-0.1065002901915264
2012,CLE,Thaddeus Lewis,QB,62,0.002570267805322942,-7.0,single,-0.017991874637260593
2012,CLE,Travis Benjamin,WR,299,0.012395323770831607,-7.0,single,-0.08676726639582125
2012,CLE,Trent Richardson,RB,702,0.029102064505430725,-7.0,single,-0.20371445153801507
2012,CLE,Trevin Wade,CB,196,0.00812536273940801,-7.0,single,-0.056877539175856064
2012,CLE,Usama Young,SS,669,0.027734018738081418,-7.0,single,-0.19413813116656992
2012,DAL,Alex Albright,LB,180,0.007686395080707148,4.0,zero,0.030745580322828592
2012,DAL,Andre Holmes,WR,16,0.0006832351182850799,4.0,zero,0.0027329404731403196
2012,DAL,Anthony Armstrong,WR,0,0.0,4.0,zero,0.0
2012,DAL,Anthony Spencer,LB,847,0.03616875907421641,4.0,zero,0.14467503629686565
2012,DAL,Barry Church,SS,103,0.004398326073960202,4.0,zero,0.017593304295840807
2012,DAL,Ben Bass,DT,25,0.0010675548723204373,4.0,zero,0.004270219489281749
2012,DAL,Brady Poppinga,LB,54,0.0023059185242121443,4.0,zero,0.009223674096848577
2012,DAL,Brandon Carr,CB,1011,0.04317191903663848,4.0,zero,0.17268767614655392
2012,DAL,Brian Moorman,P,0,0.0,4.0,zero,0.0
2012,DAL,Brian Schaefering,DT,44,0.0018788965752839697,4.0,zero,0.007515586301135879
2012,DAL,Bruce Carter,LB,607,0.025920232299940216,4.0,zero,0.10368092919976087
2012,DAL,Charlie Peprah,SS,180,0.007686395080707148,4.0,zero,0.030745580322828592
2012,DAL,Chris Jones,P,0,0.0,4.0,zero,0.0
2012,DAL,Cole Beasley,WR,124,0.005295072166709369,4.0,zero,0.021180288666837476
2012,DAL,Dan Bailey,K,0,0.0,4.0,zero,0.0
2012,DAL,Dan Connor,LB,340,0.014518746263557947,4.0,zero,0.05807498505423179
2012,DAL,Danny McCray,FS,639,0.027286702536510377,4.0,zero,0.10914681014604151
2012,DAL,DeMarco Murray,RB,469,0.020027329404731405,4.0,zero,0.08010931761892562
2012,DAL,DeMarcus Ware,LB,869,0.0371082073618584,4.0,zero,0.1484328294474336
2012,DAL,Derrick Dockery,G,174,0.007430181911350244,4.0,zero,0.029720727645400975
2012,DAL,Dez Bryant,WR,920,0.03928601930139209,4.0,zero,0.15714407720556836
2012,DAL,Doug Free,T,1021,0.04359894098556666,4.0,zero,0.17439576394226664
2012,DAL,Dwayne Harris,WR,257,0.010974464087454096,4.0,zero,0.04389785634981638
2012,DAL,Eric Frampton,SS,195,0.00832692800409941,4.0,zero,0.03330771201639764
2012,DAL,Ernie Sims,LB,365,0.015586301135878384,4.0,zero,0.062345204543513534
2012,DAL,Felix Jones,RB,379,0.01618413186437783,4.0,zero,0.06473652745751132
2012,DAL,Gerald Sensabaugh,FS,952,0.04065248953796225,4.0,zero,0.162609958151849
2012,DAL,James Hanna,TE,105,0.004483730463745837,4.0,zero,0.017934921854983348
2012,DAL,Jason Hatcher,DT,758,0.03236826372875566,4.0,zero,0.12947305491502265
2012,DAL,Jason Witten,TE,1079,0.04607566828935007,4.0,zero,0.1843026731574003
2012,DAL,Jay Ratliff,NT,261,0.011145272867025366,4.0,zero,0.044581091468101464
2012,DAL,Jermey Parnell,T,260,0.011102570672132548,4.0,zero,0.044410282688530194
2012,DAL,John Phillips,TE,332,0.014177128704415407,4.0,zero,0.05670851481766163
2012,DAL,Josh Brent,NT,309,0.013194978221880605,4.0,zero,0.05277991288752242
2012,DAL,Kenyon Coleman,DT,164,0.007003159962422068,4.0,zero,0.028012639849688274
2012,DAL,Kevin Ogletree,WR,452,0.019301392091553505,4.0,zero,0.07720556836621402
2012,DAL,Kyle Orton,QB,11,0.0004697241438209924,4.0,zero,0.0018788965752839697
2012,DAL,Kyle Wilber,LB,16,0.0006832351182850799,4.0,zero,0.0027329404731403196
2012,DAL,L.P. Ladouceur,LS,0,0.0,4.0,zero,0.0
